Platform,Hotel Name,Price,city,Country,Hotel Star,Guest Rating,date,Checkout Date,Cleaned Name,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,09:00,10:30,1h 30m,0,867438,CGK,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,09:35,16:10,7h 35m,1,1824500,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,10:35,10:35,1h 0m,0,546000,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,10:50,12:20,1h 30m,0,815128,CGK,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,13:55,13:55,1h 0m,0,546000,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,14:40,16:10,1h 30m,0,798955,CGK,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,18:50,20:20,1h 30m,0,815128,CGK,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,19:45,19:45,1h 0m,0,525341,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Lion Air,20:30,20:30,1h,0,524770,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,"Lion Air , Wings Air",07:30,08:50,2h 20m,1,1771300,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,"Lion Air , Wings Air",09:25,11:40,3h 15m,1,1850800,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,"Lion Air , Wings Air",09:50,11:40,2h 50m,1,1830900,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Malaysia Airlines,06:00,17:05,12h 5m,1,2064600,SIN,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Malaysia Airlines,09:55,17:05,8h 10m,1,2064600,SIN,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Malaysia Airlines,11:05,17:05,7h 0m,1,2064600,SIN,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Malaysia Airlines,17:25,14:50,22h 25m,1,2106000,SIN,SUB,Economy,25
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Malaysia Airlines,19:30,09:10,14h 40m,1,2064600,SIN,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Malaysia Airlines,21:20,09:10,12h 50m,1,2064600,SIN,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Pelita Air,06:40,08:15,1h 35m,0,985500,CGK,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Pelita Air,10:40,12:15,1h 35m,0,956600,CGK,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Pelita Air,14:25,16:00,1h 35m,0,956600,CGK,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Pelita Air,17:15,18:50,1h 35m,0,956600,CGK,SUB,Economy,20
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Scoot,07:30,09:00,2h 30m,0,1668195,SIN,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Scoot,17:00,18:30,2h 30m,0,1874485,SIN,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Singapore Airlines,07:50,09:20,2h 30m,0,10432397,SIN,SUB,Business,40
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Singapore Airlines,14:10,15:40,2h 30m,0,20387528,SIN,SUB,Business,40
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Singapore Airlines,16:25,17:50,2h 25m,0,14578737,SIN,SUB,Business,40
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Super Air Jet,16:10,16:10,1h 0m,0,546000,DPS,SUB,Economy,10
bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,surabaya,Indonesia,5,9.6,2025-10-28,29/10/2025,by four indah pakuwon points sheraton surabaya,Wings Air,10:00,11:10,1h 10m,0,948280,SRG,SUB,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Batik Air,05:00,13:40,7h 40m,1,6213400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Batik Air,05:05,13:35,7h 30m,1,5150280,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Batik Air,05:15,07:15,1h 0m,0,537705,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Batik Air,06:20,08:20,1h 0m,0,571889,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Batik Air,07:30,13:40,5h 10m,1,6213400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,"Batik Air , Lion Air",05:05,12:35,6h 30m,1,1731000,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Citilink,05:00,07:05,1h 5m,0,525349,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Citilink,13:30,15:30,1h 0m,0,658000,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Citilink,16:45,18:45,1h 0m,0,687900,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Citilink,20:10,22:10,1h 0m,0,553791,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Garuda Indonesia,07:05,12:35,4h 30m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Garuda Indonesia,09:20,11:20,1h 0m,0,823300,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Garuda Indonesia,11:35,17:25,4h 50m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Garuda Indonesia,14:35,19:55,4h 20m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Garuda Indonesia,16:30,22:40,5h 10m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,07:40,14:05,5h 25m,1,1778800,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,07:55,09:55,1h 0m,0,511687,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,08:20,13:45,4h 25m,1,1434800,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,11:15,13:15,1h 0m,0,511687,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,12:20,14:20,1h 0m,0,511687,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,17:05,19:05,1h 0m,0,530700,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Lion Air,17:50,19:50,1h 0m,0,605780,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,"Lion Air , Super Air Jet",07:40,15:55,7h 15m,1,1739100,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Pelita Air,06:10,16:55,9h 45m,1,1784800,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Pelita Air,09:00,16:55,6h 55m,1,5514200,SUB,DPS,Premium economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-28,29/10/2025,sankara spa the,Super Air Jet,13:30,15:30,1h 0m,0,545880,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Batik Air,05:15,07:15,1h 0m,0,1045980,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Batik Air,06:20,08:20,1h 0m,0,1966180,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Citilink,05:00,07:05,1h 5m,0,786662,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Citilink,13:30,15:30,1h 0m,0,770645,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Citilink,16:45,18:45,1h 0m,0,770645,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Citilink,20:10,22:10,1h 0m,0,770645,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Garuda Indonesia,09:20,11:20,1h 0m,0,763540,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Lion Air,07:55,09:55,1h 0m,0,673973,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Lion Air,11:15,13:15,1h 0m,0,673973,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Lion Air,12:20,14:20,1h,0,666655,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Lion Air,17:05,19:05,1h 0m,0,757948,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Lion Air,17:50,19:50,1h 0m,0,786680,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Pelita Air,09:00,16:55,6h 55m,1,5637280,SUB,DPS,Business,25
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-31,01/11/2025,sankara spa the,Super Air Jet,13:30,15:30,1h 0m,0,729068,SUB,DPS,Economy,15
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,"AirAsia , Citilink",09:30,09:30,4h 45m,1,173383085,SUB,DPS,Economy,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,"AirAsia , Lion Air",08:00,15:15,6h 15m,1,1378230,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,"AirAsia , Lion Air",09:35,09:35,4h 40m,1,170016584,SUB,DPS,Economy,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,05:00,13:40,7h 40m,1,6213400,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,05:05,13:35,7h 30m,1,8327100,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,05:15,07:15,1h 0m,0,570572,SUB,DPS,Economy,20
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,06:20,08:20,1h 0m,0,705300,SUB,DPS,Economy,20
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,07:30,13:40,5h 10m,1,6858300,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,16:25,16:25,18h 40m,1,787761194,SUB,DPS,Premium economy,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,17:30,17:30,19h 05m,1,786086235,SUB,DPS,Premium economy,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,19:15,19:15,17h 20m,1,786086235,SUB,DPS,Premium economy,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Batik Air,22:00,22:00,8h 20m,1,945986733,SUB,DPS,Premium economy,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Citilink,05:00,07:05,1h 5m,0,553791,SUB,DPS,Economy,15
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Citilink,13:30,15:30,1h 0m,0,749000,SUB,DPS,Economy,15
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Citilink,16:45,18:45,1h 0m,0,624372,SUB,DPS,Economy,15
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Citilink,20:10,22:10,1h 0m,0,645016,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Garuda Indonesia,05:10,12:35,6h 25m,1,22977400,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Garuda Indonesia,07:05,12:35,4h 30m,1,22977400,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Garuda Indonesia,09:20,11:20,1h 0m,0,836500,SUB,DPS,Economy,20
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Garuda Indonesia,14:35,19:55,4h 20m,1,22977400,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Garuda Indonesia,16:30,22:40,5h 10m,1,22977400,SUB,DPS,Business,30
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,05:05,05:05,3h 50m,1,220514096,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,07:40,14:05,5h 25m,1,2012400,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,07:55,09:55,1h 0m,0,531478,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,08:20,13:45,4h 25m,1,1526500,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,11:15,13:15,1h 0m,0,531478,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,12:20,14:20,1h 0m,0,531478,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,17:05,19:05,1h 0m,0,613619,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Lion Air,17:50,19:50,1h 0m,0,645900,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,"Lion Air , Super Air Jet",07:40,17:00,8h 20m,1,1993000,SUB,DPS,Economy,10
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Pelita Air,09:00,16:55,6h 55m,1,2055800,SUB,DPS,Economy,20
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Pelita Air,10:50,17:50,6h 0m,1,2084900,SUB,DPS,Economy,20
bookingcom,Maha Villa Kelating,1591131,bali,Indonesia,4,9.3,2025-10-27,28/10/2025,kelating maha villa,Super Air Jet,13:30,15:30,1h 0m,0,583539,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Batik Air,05:05,13:35,7h 30m,1,5150280,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Batik Air,05:15,07:15,1h 0m,0,571889,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Batik Air,06:20,08:20,1h 0m,0,642723,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Citilink,13:30,15:30,1h 0m,0,746569,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Citilink,16:45,18:45,1h 0m,0,746569,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Lion Air,07:55,09:55,1h 0m,0,566049,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Lion Air,11:15,13:15,1h 0m,0,566049,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Lion Air,12:20,14:20,1h 0m,0,566049,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Lion Air,17:05,19:05,1h 0m,0,612721,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Lion Air,17:50,19:50,1h 0m,0,696780,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-30,31/10/2025,sankara spa the,Super Air Jet,13:30,15:30,1h 0m,0,606125,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Batik Air,05:05,13:35,7h 30m,1,5945000,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Batik Air,05:15,07:15,1h 0m,0,578716,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Batik Air,06:20,08:20,1h 0m,0,615808,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,"Batik Air , Lion Air",05:05,12:35,6h 30m,1,1865500,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,"Batik Air , Super Air Jet",05:05,15:55,9h 50m,1,1810300,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Citilink,05:00,07:05,1h 5m,0,583532,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Citilink,13:30,15:30,1h 0m,0,754400,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Citilink,16:45,18:45,1h 0m,0,675610,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Citilink,20:10,22:10,1h 0m,0,690200,SUB,DPS,Economy,15
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Garuda Indonesia,07:05,12:35,4h 30m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Garuda Indonesia,09:20,11:20,1h 0m,0,831700,SUB,DPS,Economy,20
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Garuda Indonesia,11:35,17:25,4h 50m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Garuda Indonesia,14:35,19:55,4h 20m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Garuda Indonesia,16:30,21:55,4h 25m,1,22977400,SUB,DPS,Business,30
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Lion Air,07:40,14:05,5h 25m,1,1729000,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Lion Air,07:55,09:55,1h 0m,0,763200,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Lion Air,08:20,13:45,4h 25m,1,1380000,SUB,DPS,Economy,10
bookingcom,The Sankara Resort & Spa,1591131,bali,Indonesia,4,8.4,2025-10-29,30/10/2025,sankara spa the,Lion Air,11:15,13:15,1h 0m,0,525995,SUB,DPS,Economy,10
